"","id_record","id_study","id_control","id_effect","authors","title","publication_year","container","record_type","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","...77","...78","...79","...80","...81"
"33","011","011_01","011_01_01","0033","powers et al",NA,"1979",NA,"article","10.1037/0021-9010.64.3.339","en","en","us","students","lab","money","money (unspecified) and WPS scores",0,0,0,0,50,25,25,"between",NA,NA,2.72,0.84,NA,NA,"count",0,"omit","omit","consistent",NA,"Table 2, p.342",NA,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","fight_slides_powers_et_al_1979",NA,1,0,24,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,4,4,20,"no moderators","The overall procedure included four major phases: (a) viewing the slides, (b) filling out an accuracy questionnaire, (c) reading a suggestibility paragraph, and (d) taking a final test.",0.68,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","012","012_01","012_01_01","0034","zoladz et al",NA,"2017",NA,"article","10.1016/j.yhbeh.2017.04.003","en","en","us","students","lab","none",NA,0,0,0,0,84,31,31,"within",NA,NA,0.126,0.428,0.245,0.35,"proportion",1,"omit","omit","consistent","compared recall between confabulations and control items on responders to stress","Fig 3. p. 6. Probability of assents were gathered using a ruler",NA,NA,NA,NA,NA,0.4516,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,24,"live","interview",NA,"no_manipulation",0,72,1,0,"recognition","text",NA,9,4,22,"Stress. Responder (stressed) participants. Stressed participants were devided into cortisol “responders” and “non-responders” based on their cortisol response to the CPT. Specifically, stressed participants exhibiting a cortisol increase of at least 2.5 nmol/l following the CPT were considered responders (N =31; 17 males, 14 females); all other stressed participants were considered non-responders","Provided mean age for whole sample, but not for groups M=19.04,SD=1.07). Repeated testing. Yoked control items NOT CONSISTENT",0.874,0.572,0.245,0.35,NA,NA,NA,NA,NA,NA,NA
"35","012","012_01","012_01_03","0035","zoladz et al",NA,"2017",NA,"article","10.1016/j.yhbeh.2017.04.003","en","en","us","students","lab","none",NA,0,0,0,0,84,35,35,"within",NA,NA,0.095,0.473,0.189,0.485,"proportion",1,"omit","omit","consistent","compared recall between confabulations and control items on responders to stress","Fig 3. p. 6. Probability of assents were gathered using a ruler",NA,NA,NA,NA,NA,0.4285,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,24,"live","interview",NA,"no_manipulation",0,72,1,0,"recognition","text",NA,9,4,22,"Stress. No stressed participants (control). Stressed participants were devided into cortisol “responders” and “non-responders” based on their cortisol response to the CPT. Specifically, stressed participants exhibiting a cortisol increase of at least 2.5 nmol/l following the CPT were considered responders (N =31; 17 males, 14 females); all other stressed participants were considered non-responders","Provided mean age for whole sample, but not for groups M=19.04,SD=1.07). repeated testing",0.905,0.527,0.189,0.485,NA,NA,NA,NA,NA,NA,NA
"36","012","012_01","012_01_02","0036","zoladz et al",NA,"2017",NA,"article","10.1016/j.yhbeh.2017.04.003","en","en","us","students","lab","none",NA,0,0,0,0,84,18,18,"within",NA,NA,0.082,0.1,0.136,0.212,"proportion",1,"omit","omit","consistent","compared recall between confabulations and control items on non-responders to stress","Fig 3. p. 6. Probability of assents were gathered using a ruler",NA,NA,NA,NA,NA,0.6666,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,24,"live","interview",NA,"no_manipulation",0,72,1,0,"recognition","text",NA,9,4,22,"Stress. Non-responder (stressed) participants. Stressed participants were devided into cortisol “responders” and “non-responders” based on their cortisol response to the CPT. Specifically, stressed participants exhibiting a cortisol increase of at least 2.5 nmol/l following the CPT were considered responders (N =31; 17 males, 14 females); all other stressed participants were considered non-responders","Provided mean age for whole sample, but not for groups M=19.04,SD=1.07). repeated testing,  Yoked control items NOT CONSISTENT",0.918,0.9,0.136,0.212,NA,NA,NA,NA,NA,NA,NA
"37","013","013_01","013_01_01","0037","zhu et al",NA,"2013",NA,"article","10.3758/s13421-013-0300-2","en","zh","cn","students","lab",NA,NA,0,0,0,0,432,432,432,"within",NA,NA,0.6,0.32,0.17,0.18,"proportion",0,"omit","omit","consistent","compares the endorsement rate for misinformation and for original items","P. 835 ""The misinformation test""","20",NA,1,NA,NA,0.55,NA,"no_manipulation",0,0,"visual","car_break-in_and_stolen_wallet_slides_okado_stark_2005",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,12,12,50,NA,"examined false memories that were induced by two commonly used paradigms (misinformation and DRM) among a large sample of normal young adults",0.6,0.32,0.17,0.18,NA,NA,NA,NA,NA,NA,NA
"38","014","014_01","014_01_01","0038","wright & stroud",NA,"1998",NA,"article","10.1111/j.2044-8333.1998.tb00366.x","en","en","gb","students","lab","money","4 GBP",0,0,0,0,108,108,108,"within",NA,NA,0.53,0.15,NA,NA,"proportion",0,"omit","omit","neutral","compares recall accuracy on continous details within subjects","Table 1, p.278",NA,24,NA,18,48,0.68,NA,"no_manipulation",0,0,"visual","shoplifting_slides_wright_stroud_1998",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,2,2,10,"continuous item (the colour of a bystander’s shirt)","People were randomly allocated into conditions that saw either one or two pieces of misinformation (out of 3 critical items on the test). I coded items_misled and items_control as 2 respectively, since it's the amount of info they might have been exposed to",0.53,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","014","014_01","014_01_01","0039","wright & stroud",NA,"1998",NA,"article","10.1111/j.2044-8333.1998.tb00366.x","en","en","gb","students","lab","money","4 GBP",0,0,0,0,108,108,108,"within",NA,NA,0.56,0.27,NA,NA,"proportion",0,"omit","omit","neutral","compares recall accuracy on peripheral details within subjects","Table 1, p.278",NA,24,NA,18,48,0.68,NA,"no_manipulation",0,0,"visual","shoplifting_slides_wright_stroud_1998",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text","peripheral",2,2,10,"peripheral item","People were randomly allocated into conditions that saw either one or two pieces of misinformation (out of 3 critical items on the test). I coded items_misled and items_control as 2 respectively, since it's the amount of info they might have been exposed to",0.56,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","014","014_01","014_01_01","0040","wright & stroud",NA,"1998",NA,"article","10.1111/j.2044-8333.1998.tb00366.x","en","en","gb","students","lab","money","4 GBP",0,0,0,0,108,108,108,"within",NA,NA,0.98,0.93,NA,NA,"proportion",0,"omit","omit","neutral","compares recall accuracy on central details within subjects","Table 1, p.278",NA,24,NA,18,48,0.68,NA,"no_manipulation",0,0,"visual","shoplifting_slides_wright_stroud_1998",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text","central",2,2,10,"central item","People were randomly allocated into conditions that saw either one or two pieces of misinformation (out of 3 critical items on the test). I coded items_misled and items_control as 2 respectively, since it's the amount of info they might have been exposed to",0.98,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","015","015_01","015_01_01","0041","vornik et al",NA,"2003",NA,"article","10.1080/741938170","en","en","nz","students","lab","course_credit","completed the experiment as a voluntary part of their lab programme",0,0,0,0,184,93,93,"within",NA,NA,2.4,2.9,NA,NA,"count",0,"omit","omit","neutral","compares the effect of an North American Accent (NA) and a New Zealand Accent (NZ) on ME","Figure 2, p.105, recall accuracy were extracted by using a ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","shoplifting_slides_loftus_1991",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,4,4,19,"North American Accent (NA)",NA,0.6,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","015","015_01","015_01_02","0042","vornik et al",NA,"2003",NA,"article","10.1080/741938170","en","en","nz","students","lab","course_credit","completed the experiment as a voluntary part of their lab programme",0,0,0,0,184,91,91,"within",NA,NA,2.45,2.8,NA,NA,"count",0,"omit","omit","neutral","compares the effect of an North American Accent (NA) and a New Zealand Accent (NZ) on ME","Figure 2, p.105, recall accuracy were extracted by using a ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","shoplifting_slides_loftus_1991",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,4,4,19,"New Zealand Accent (NZ)",NA,0.613,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","016","016_02","016_02_01","0043","campbell et al",NA,"2007",NA,"article","10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,36,18,18,"within",NA,NA,0.82,0.41,0.15,0.17,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality","Table 2, p.492",NA,NA,NA,NA,NA,0.61,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"cued_recall","text",NA,5,5,15,"auditory modality","compared post-event information presented via an auditory or written modality",0.82,0.41,0.15,0.17,NA,NA,NA,NA,NA,NA,NA
"44","016","016_01","016_01_03","0044","campbell et al",NA,"2007",NA,"article","10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,60,15,15,"within",NA,NA,0.93,0.74,0.18,0.27,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality (restated control condition)","Table 1, p.490","20.61",NA,7.23,NA,NA,0.66,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"modified_test","text",NA,5,5,15,"auditory modality","compared post-event information presented via an auditory or written modality and used a recognition test or modified test",0.93,0.74,0.18,0.27,NA,NA,NA,NA,NA,NA,NA
"45","016","016_01","016_01_01","0045","campbell et al",NA,"2007",NA,"article","10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,60,15,15,"within",NA,NA,0.82,0.79,0.28,0.26,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality (restated control condition)","Table 1, p.490","20.61",NA,7.23,NA,NA,0.66,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,5,5,15,"auditory modality","compared post-event information presented via an auditory or written modality and used a recognition test or modified test",0.82,0.79,0.28,0.26,NA,NA,NA,NA,NA,NA,NA
"46","016","016_02","016_02_02","0046","campbell et al",NA,"2007",NA,"article","10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,36,18,18,"within",NA,NA,0.76,0.52,0.19,0.18,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality","Table 2, p.492",NA,NA,NA,NA,NA,0.66,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"cued_recall","text",NA,5,5,15,"written modality","compared post-event information presented via an auditory or written modality",0.76,0.52,0.19,0.18,NA,NA,NA,NA,NA,NA,NA
"47","016","016_01","016_01_04","0047","campbell et al",NA,"2007",NA,"article","10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,60,15,15,"within",NA,NA,0.94,0.93,0.15,0.14,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality(restated control condition)","Table 1, p.490","20.61",NA,7.23,NA,NA,0.7,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"modified_test","text",NA,5,5,15,"written modality","compared post-event information presented via an auditory or written modality and used a recognition test or modified test",0.94,0.93,0.15,0.14,NA,NA,NA,NA,NA,NA,NA
"48","016","016_01","016_01_02","0048","campbell et al",NA,"2007",NA,"article","10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,60,15,15,"within",NA,NA,0.91,0.56,0.15,0.33,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality(restated control condition)","Table 1, p.490","20.61",NA,7.23,NA,NA,0.7,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,5,5,15,"written modality","compared post-event information presented via an auditory or written modality and used a recognition test or modified test",0.91,0.56,0.15,0.33,NA,NA,NA,NA,NA,NA,NA
"49","017","017_01","017_01_01","0049","wright","Misinformation and warnings in eyewitness testimony: A new testing procedure to differentiate explanations","1993",NA,"article","10.1080/09658219308258229","en","en","gb","students","lab","money","2 euro",0,0,0,0,102,34,34,"between",0.94,0.81,NA,NA,NA,NA,"proportion",0,"omit","omit","consistent","compared control-consistent items and misled (warned) items","Fig 1, p.160",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","morning_activities_slides_wright_1993",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,1,0,"cued_recall","text",NA,1,1,4,"consistent-control & postwarning","Subjects were randomly allocated to the four conditions: condition one repeated that the woman’s breakfast included bread (Control-Repeated); subjects in condition two read a neutral line about breakfast content (Control-Neutral); subjects in conditions thee (Misled-No Warning) and four (Misled-Warned) read that she had cereal for brealfast. The later of these also received the specific warning. I only extracted effect sizes for the consistent-control condition and not neutral.",NA,NA,NA,NA,0.94,0.81,NA,NA,NA,NA,NA
"50","017","017_01","017_01_01","0050","wright","Misinformation and warnings in eyewitness testimony: A new testing procedure to differentiate explanations","1993",NA,"article","10.1080/09658219308258229","en","en","gb","students","lab","money","2 euro",0,0,0,0,102,34,34,"between",0.94,0.51,NA,NA,NA,NA,"proportion",0,"omit","omit","consistent","compared control-consistent items and misled items","Fig 1, p.160",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","morning_activities_slides_wright_1993",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"cued_recall","text",NA,1,1,4,"consistent-control & misled","Subjects were randomly allocated to the four conditions: condition one repeated that the woman’s breakfast included bread (Control-Repeated); subjects in condition two read a neutral line about breakfast content (Control-Neutral); subjects in conditions thee (Misled-No Warning) and four (Misled-Warned) read that she had cereal for brealfast. The later of these also received the specific warning. I only extracted effect sizes for the consistent-control condition and not neutral.",NA,NA,NA,NA,0.94,0.51,NA,NA,NA,NA,NA
"51","018","018_02","018_02_02","0051","frost","Why misinformation is more likely to be recognised over time: A source monitoring account.","2002",NA,"article","10.1080/09658210143000317","en","en","us","students","lab","course_credit",NA,0,0,0,0,48,24,24,"within",NA,NA,0.55,0.28,NA,NA,"proportion",0,"omit","omit","consistent","compared warned groups based on retention interval (10min vs 1 week)","Table 1, p.7",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,168,1,0,"recognition","text",NA,2,2,4,"warning and 1 week retention interval (vs 10 min)","Conducted two experiments (exp 1 no warnings, exp 2 warnings). ME was compared between groups with different postexposure retention intervals. They also did a source-monitoring test.",0.55,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
